ratio,variance,symmetry,noise,size,edge_density,contours,quiet_zone,blur,decodable,label
0.38075,13141.39061237621,0.5786875,103.49947591405487,400,0.0802375,107,1.0,1166.9723125,1,malicious
0.37938125,13060.590895062343,0.568475,103.67193852424278,400,0.08305625,118,1.0,1236.1305375,1,malicious
0.37924375,13079.345913402343,0.5845875,103.80159778085968,400,0.08223125,117,1.0,1223.3543125,1,malicious
0.3884,13299.907800839022,0.5574,103.30621292347612,400,0.07895625,97,1.0,1129.90775,1,malicious
0.38840625,13266.596086724374,0.58835,103.2146239584429,400,0.079675,101,1.0,1129.9357,1,malicious
0.3901125,13268.601641186091,0.5831875,103.20211464524357,400,0.07993125,102,1.0,1154.4161125,1,malicious
0.40795,13529.806355049648,0.594475,102.4318232087049,400,0.07874375,87,1.0,1134.886725,1,malicious
0.38119375,13168.892845224376,0.598425,103.82878053246785,400,0.08003125,109,1.0,1133.1876875,1,malicious
0.38293125,13083.111163098594,0.5654375,104.1724878715943,400,0.08383125,119,1.0,1212.909175,1,malicious
0.38095625,13117.892124359374,0.5626375,103.859396617708,400,0.0815,111,1.0,1178.5880375,1,malicious
0.3881,13215.153520678712,0.576375,103.48213527370844,400,0.08156875,109,1.0,1148.0733125,1,malicious
0.39351875,13331.090658687459,0.5500875,103.02415545880018,400,0.0796125,104,1.0,1133.0414625,1,malicious
0.39240625,13315.416549368596,0.5697375,102.71669124322595,400,0.07975625,101,1.0,1120.6568375,1,malicious
0.37819375,13120.610397924374,0.561025,103.43602717071597,400,0.0802375,108,1.0,1166.6217,1,malicious
0.381525,13277.000953992147,0.6135625,101.95941756683682,400,0.0742,100,1.0,1038.2052125,1,malicious
0.37290625,13002.0501894975,0.569675,104.38948435460027,400,0.08250625,123,1.0,1239.69465,1,malicious
0.379,13061.270521978087,0.5665,104.51085179575178,400,0.08310625,116,1.0,1228.9632625,1,malicious
0.3985375,13382.093907423396,0.5704375,103.0854460761858,400,0.080875,110,1.0,1146.1542,1,malicious
0.3967125,13375.945177448593,0.5565125,102.71623529690895,400,0.0795375,93,1.0,1166.1763875,1,malicious
0.3777875,13041.823048341836,0.5607625,104.07301212489281,400,0.0818125,127,1.0,1123.948475,1,malicious
0.38820625,13247.692495309997,0.5649125,103.36208871303391,400,0.08041875,106,1.0,1154.8629625,1,malicious
0.37498125,13030.405581297497,0.55305,103.95022475996606,400,0.0811,127,1.0,1148.2721375,1,malicious
0.38521875,13189.5860997959,0.5897125,103.82961309198457,400,0.08149375,113,1.0,1189.2811375,1,malicious
0.3843375,13164.0312699375,0.5788875,103.64242089391547,400,0.0817375,116,1.0,1166.0835875,1,malicious
0.38915625,13199.941798798398,0.568375,103.87602221617891,400,0.08298125,111,1.0,1225.2346125,1,malicious
0.3831875,13174.240679144374,0.5747,103.55905079065076,400,0.08015625,115,1.0,1116.8687875,1,malicious
0.39230625,13234.897760779842,0.5527125,104.12224015898315,400,0.0836375,109,1.0,1220.545375,1,malicious
0.38784375,13200.679867148592,0.5619375,103.54411551012761,400,0.08221875,109,1.0,1194.1739625,1,malicious
0.3767875,13110.265902557769,0.5425125,103.12190072900202,400,0.0793375,114,1.0,1172.366725,1,malicious
0.38625,13157.828115690001,0.58195,103.6269068746519,400,0.0825625,131,1.0,1155.1993875,1,malicious
0.37881875,13134.151702647458,0.557075,103.51429163362218,400,0.0797875,101,1.0,1179.1659125,1,malicious
0.39835,13371.90695275,0.5819,102.90352659244648,400,0.08031875,100,1.0,1147.3488125,1,malicious
0.3827875,13307.56287281402,0.5794125,101.13380565147035,400,0.0728375,99,1.0,1013.0205375,1,malicious
0.386775,13243.378241890003,0.562575,102.90501770881896,400,0.07965,111,1.0,1165.523575,1,malicious
0.39439375,13277.66283436246,0.550725,103.60892090341147,400,0.08211875,115,1.0,1171.1157875,1,malicious
0.39263125,13312.823724246833,0.575625,103.267576097606,400,0.0800625,101,1.0,1161.76,1,malicious
0.4001,13425.258874001524,0.5708875,102.56158711891858,400,0.0791,96,1.0,1129.6636375,1,malicious
0.3858875,13131.441427544378,0.565975,104.62990291928809,400,0.083925,116,1.0,1222.7133875,1,malicious
0.38341875,13215.960720640587,0.5864125,102.82832712528969,400,0.078525,105,1.0,1122.0735,1,malicious
0.37140625,13006.129254713709,0.6082,103.82247106567279,400,0.07985,111,1.0,1150.1811375,1,malicious
0.3864875,13407.865424754644,0.6084625,101.00420516988082,400,0.07144375,88,1.0,985.1090375,1,malicious
0.39405,13466.405234814021,0.60935,101.22745997195808,400,0.0732125,83,1.0,1025.681375,1,malicious
0.38185625,13290.66042851,0.6108125,101.44008204623012,400,0.07298125,90,1.0,996.4430875,1,malicious
0.38426875,13427.428988558593,0.613225,99.7556268852782,400,0.06941875,80,1.0,973.9049375,1,malicious
0.39266875,13278.0090050984,0.5599625,103.37571211495656,400,0.08178125,116,1.0,1207.1279625,1,malicious
0.38928125,13511.493498475591,0.5864625,99.77397413239348,400,0.06946875,80,1.0,976.342425,1,malicious
0.3798,13101.36000774,0.562675,103.81107391302164,400,0.0814,115,1.0,1185.0464,1,malicious
0.3955375,13305.82570095621,0.5625,103.45407710785179,400,0.0820125,120,1.0,1194.123875,1,malicious
0.38904375,13259.153772643707,0.5636875,103.10574148207934,400,0.07983125,108,1.0,1149.0796125,1,malicious
0.38351875,13178.73951764496,0.541075,103.17004382648742,400,0.08001875,114,1.0,1167.890425,1,malicious
0.39428125,13270.026882714845,0.5637875,104.12813391873254,400,0.08295,103,1.0,1242.491975,1,malicious
0.3862625,13244.836826342775,0.56785,102.79487017497517,400,0.07984375,100,1.0,1167.2105375,1,malicious
0.38276875,13171.130232788086,0.5389375,103.96803023251287,400,0.08074375,118,1.0,1174.6064125,1,malicious
0.3958,13369.43899659684,0.5775125,102.8671753542455,400,0.0794125,108,1.0,1142.0773,1,malicious
0.39385625,13382.220150076211,0.597775,102.53723136338527,400,0.07799375,96,1.0,1119.9013,1,malicious
0.3869125,13207.100294223397,0.5526,103.50352925638859,400,0.08133125,113,1.0,1139.8705875,1,malicious
0.3840875,13193.75999899496,0.54845,103.27969562409686,400,0.0802,108,1.0,1156.9433625,1,malicious
0.39601875,13336.378726098596,0.5776,103.3058313446021,400,0.08043125,111,1.0,1128.325,1,malicious
0.37989375,13290.238200337348,0.6017625,101.38717282612417,400,0.0723125,88,1.0,995.5467375,1,malicious
0.370525,13210.158725364025,0.6146625,100.69252901476678,400,0.06960625,82,1.0,960.18125,1,malicious
0.3776875,13005.824809260586,0.5572125,104.9726351760586,400,0.084375,135,1.0,1240.8706,1,malicious
0.37728125,13034.786761944375,0.573275,104.23447122694104,400,0.08265,123,1.0,1209.0728,1,malicious
0.3810125,13413.74627394371,0.603,99.79109572555105,400,0.06841875,75,1.0,929.403825,1,malicious
0.385725,13182.096679019378,0.578825,103.96862728118697,400,0.081925,118,1.0,1190.864,1,malicious
0.39621875,13308.989857339024,0.610575,103.51063463468964,400,0.08194375,108,1.0,1187.287275,1,malicious
0.3957375,13378.609327132774,0.5721375,102.80024442843155,400,0.07921875,92,1.0,1142.1465,1,malicious
0.38966875,13260.518491110894,0.55815,103.11824608277213,400,0.0807125,105,1.0,1190.3543125,1,malicious
0.38164375,13051.942841756096,0.5723625,104.68092538781764,400,0.08465,127,1.0,1233.6793625,1,malicious
0.3842875,13173.854745420895,0.5967375,103.95932892725837,400,0.08189375,108,1.0,1214.2233,1,malicious
0.3918625,13268.808718265273,0.572625,103.42517506269462,400,0.0807875,109,1.0,1148.0160125,1,malicious
0.40545625,13432.631882261094,0.5747125,103.2815229452944,400,0.08195625,102,1.0,1208.1460625,1,malicious
0.37345,12974.699641677498,0.59025,104.56617035404376,400,0.08321875,139,1.0,1199.5449,1,malicious
0.3855125,13239.951997933593,0.5849125,103.17471710741144,400,0.07954375,110,1.0,1142.2093,1,malicious
0.3769,13076.741609444338,0.57355,103.58369831754247,400,0.0808375,114,1.0,1160.0301125,1,malicious
0.38515,13215.432273506092,0.5821125,103.39893744828134,400,0.07999375,106,1.0,1148.8700375,1,malicious
0.3877875,13223.337776471835,0.5852625,103.46149522525258,400,0.08120625,111,1.0,1180.0601375,1,malicious
0.37543125,13019.373235521523,0.5403,103.99032557875857,400,0.08141875,134,1.0,1151.8165625,1,malicious
0.39615,13331.861272834336,0.5651625,103.09293391060271,400,0.08086875,108,1.0,1119.6701875,1,malicious
0.3928125,13522.716687054848,0.5919,100.36032283173601,400,0.0707125,78,1.0,999.8698125,1,malicious
0.38373125,13196.485890737342,0.5589125,103.39111869670477,400,0.07996875,105,1.0,1126.0746875,1,malicious
0.389025,13241.164036512151,0.5450625,102.81576737052674,400,0.080875,109,1.0,1145.50135,1,malicious
0.38254375,13147.849254159337,0.591,103.84240707635247,400,0.08090625,113,1.0,1158.2183625,1,malicious
0.381425,13168.799180710585,0.5774875,103.68875841564189,400,0.0801625,110,1.0,1160.849425,1,malicious
0.3965875,13339.215140248085,0.5627,103.22392340376737,400,0.08076875,94,1.0,1172.4304125,1,malicious
0.39344375,13294.243127277497,0.5782,103.49571544664225,400,0.08156875,110,1.0,1201.448075,1,malicious
0.39860625,13363.701710044375,0.567775,103.23042581877488,400,0.0811875,104,1.0,1155.171075,1,malicious
0.3951875,13384.583731749024,0.5531875,102.98190431080523,400,0.07920625,93,1.0,1114.9280625,1,malicious
0.4083125,13539.55054821859,0.5894,102.1422216786446,400,0.07846875,86,1.0,1128.2597,1,malicious
0.39305625,13312.153563442147,0.5488875,102.83603712206884,400,0.0801,98,1.0,1139.60735,1,malicious
0.40068125,13392.436467574373,0.5708875,102.907031067769,400,0.080225,93,1.0,1130.5467625,1,malicious
0.39854375,13396.368801874023,0.5615625,102.81917740963664,400,0.07970625,102,1.0,1144.3567,1,malicious
0.38891875,13229.061351764025,0.5621875,103.7286115260447,400,0.082075,127,1.0,1180.085325,1,malicious
0.398875,13306.642561760898,0.5812625,103.76874107653698,400,0.0834875,111,1.0,1221.617425,1,malicious
0.37779375,13101.1007313975,0.5675375,103.28157897994203,400,0.079975,112,1.0,1132.9167,1,malicious
0.3910375,13336.1859556775,0.5789875,102.80151232427359,400,0.07844375,98,1.0,1124.8572625,1,malicious
0.3868125,13266.358038899378,0.57235,103.17181728650496,400,0.0785125,101,1.0,1124.738725,1,malicious
0.3832,13140.509581115584,0.5817,104.11858837394995,400,0.08214375,107,1.0,1180.6556875,1,malicious
0.38860625,13169.782315524844,0.594325,104.35918669370476,400,0.08408125,119,1.0,1256.5672625,1,malicious
0.3777875,13036.075045936093,0.5532,103.78854376238904,400,0.08201875,128,1.0,1137.87485,1,malicious
0.380525,13182.373696794375,0.5591125,102.96693447366899,400,0.07855625,111,1.0,1121.963525,1,malicious
0.38078125,13107.977585013714,0.5567125,103.49026518362655,400,0.081975,107,1.0,1228.6473,1,malicious
0.39023125,13278.939607437498,0.565975,103.19707455485279,400,0.0805,107,1.0,1161.1047625,1,malicious
0.37923125,13131.1939188584,0.5571875,103.25838717308704,400,0.08034375,117,1.0,1192.24625,1,malicious
0.3971,13334.859836210897,0.557575,103.40860123584909,400,0.08134375,105,1.0,1186.777,1,malicious
0.39261875,13310.72327038965,0.571625,103.29747219944143,400,0.0801875,95,1.0,1155.38115,1,malicious
0.37158125,12918.429575267342,0.569325,104.24716792686726,400,0.0833,131,1.0,1196.864025,1,malicious
0.39679375,13278.49673361215,0.547475,103.94512743017272,400,0.08355,106,1.0,1203.6407,1,malicious
0.4055875,13482.060398697498,0.560975,102.93023092257384,400,0.079825,96,1.0,1146.4566875,1,malicious
0.38386875,13222.555722177498,0.57075,103.12819096276773,400,0.07885,107,1.0,1130.49865,1,malicious
0.377575,13134.124649686091,0.556375,103.37636454779494,400,0.07961875,98,1.0,1163.46885,1,malicious
0.3849875,13206.307377655276,0.555825,103.54857459861664,400,0.08081875,115,1.0,1143.07355,1,malicious
0.38525,13237.512633496091,0.59165,103.1723234946143,400,0.0795125,105,1.0,1151.0151125,1,malicious
0.3989625,13400.679548374957,0.528925,102.9757452442314,400,0.080175,95,1.0,1128.5829375,1,malicious
0.3945,13366.388052984375,0.5790875,103.1874047979694,400,0.0795375,100,1.0,1191.453225,1,malicious
0.4015625,13460.228167933592,0.5635,102.35494438998782,400,0.0792625,91,1.0,1180.8169875,1,malicious
0.40065625,13429.052336597502,0.5737,102.75810472190183,400,0.07948125,101,1.0,1150.2560125,1,malicious
0.3825875,13132.318536361096,0.564225,103.85910208907258,400,0.08168125,121,1.0,1166.9318625,1,malicious
0.385075,13198.712929848594,0.55965,103.67491294552576,400,0.08108125,117,1.0,1163.9696,1,malicious
0.38005,13032.97328525,0.5924125,104.44690192693291,400,0.084125,122,1.0,1219.7795125,1,malicious
0.3948375,13305.377567464842,0.5706625,103.3153624470196,400,0.08165625,104,1.0,1175.8435875,1,malicious
0.3817625,13190.979609249021,0.562,103.1819064598187,400,0.07945,102,1.0,1180.944025,1,malicious
0.396975,13317.699902444378,0.561525,103.36276106790633,400,0.081325,108,1.0,1178.992425,1,malicious
0.4021,13421.059601117342,0.5696625,103.10806747484652,400,0.08020625,102,1.0,1157.6398125,1,malicious
0.401925,13375.942351473594,0.548525,103.56306879173749,400,0.08239375,104,1.0,1213.35445,1,malicious
0.38210625,13180.014379349375,0.55745,102.66016667917148,400,0.0796125,102,1.0,1179.099575,1,malicious
0.397525,13381.916066485586,0.555425,103.1201760309596,400,0.0799875,93,1.0,1164.99115,1,malicious
0.3852625,13213.46866687437,0.5675375,103.10582438470662,400,0.08023125,103,1.0,1191.070275,1,malicious
0.39480625,13377.09639449859,0.567325,102.89572715696217,400,0.0789125,107,1.0,1114.5725125,1,malicious
0.38568125,13134.359643924376,0.596,104.40771978836575,400,0.08374375,121,1.0,1230.784925,1,malicious
0.386225,13201.871763236095,0.570475,103.59089486336516,400,0.08106875,106,1.0,1185.19895,1,malicious
0.3632625,13080.600872949373,0.5989375,100.83288588750369,400,0.06984375,86,1.0,964.9433875,1,malicious
0.39661875,13393.460078477774,0.5523875,102.8873010299207,400,0.07896875,93,1.0,1173.559175,1,malicious
0.38580625,13257.515025194376,0.5568625,102.77274277440503,400,0.07826875,98,1.0,1112.7893875,1,malicious
0.39719375,13403.09434294527,0.5652125,102.4411858900259,400,0.07911875,97,1.0,1188.69795,1,malicious
0.3904125,13324.041880330898,0.558075,102.88456520139984,400,0.0788875,97,1.0,1146.6508375,1,malicious
0.394125,13344.998148819377,0.5697625,103.10921057080976,400,0.0794,98,1.0,1143.7457375,1,malicious
0.37804375,13111.877163544375,0.5590125,103.31023646975889,400,0.07959375,108,1.0,1120.2023625,1,malicious
0.3828,13147.621171681212,0.552725,104.08163688610145,400,0.0815875,110,1.0,1195.695575,1,malicious
0.39915625,13410.355087415586,0.5775625,102.62593282445641,400,0.07975,86,1.0,1178.536375,1,malicious
0.38969375,13254.384137373398,0.5495375,103.32166156444396,400,0.08115,110,1.0,1188.367525,1,malicious
0.3906625,13315.292841442148,0.5974125,103.0567551114962,400,0.07918125,98,1.0,1152.680425,1,malicious
0.3847875,13142.8019421775,0.591,104.64891059358833,400,0.08323125,117,1.0,1237.2107625,1,malicious
0.3915625,13304.70350173246,0.58605,103.11013239342678,400,0.0799375,109,1.0,1131.092875,1,malicious
0.4004,13443.516197807778,0.5675,102.84608569069364,400,0.07935625,96,1.0,1183.382825,1,malicious
0.37875625,13118.436520132773,0.549025,103.60404799715837,400,0.08070625,118,1.0,1170.959,1,malicious
0.402925,13401.541142089842,0.5697375,103.15855457210618,400,0.0815,107,1.0,1153.4116125,1,malicious
0.39710625,13417.09898536,0.57095,102.54167284064299,400,0.07836875,87,1.0,1145.969275,1,malicious
0.374325,13013.247067092343,0.5531375,103.78184124295224,400,0.08155625,115,1.0,1132.217975,1,malicious
0.38311875,13169.443180763707,0.551275,103.87362644228725,400,0.0816,119,1.0,1172.6459375,1,malicious
0.400025,13434.982510477497,0.5754875,102.37659747937926,400,0.07940625,89,1.0,1150.7147125,1,malicious
0.38010625,13123.833552532462,0.570475,103.53391267096981,400,0.0803125,105,1.0,1174.989225,1,malicious
0.38816875,13198.83348327359,0.5756125,103.5140546864282,400,0.0823625,119,1.0,1228.9347625,1,malicious
0.3996,13363.5061668109,0.576625,103.07056533461675,400,0.08151875,101,1.0,1191.885025,1,malicious
0.3946125,13294.90705780434,0.5641375,103.33956160624949,400,0.08159375,110,1.0,1185.34535,1,malicious
0.3942375,13262.10127162437,0.5806,104.02990175395016,400,0.08286875,121,1.0,1235.9903,1,malicious
0.40421875,13435.741288006837,0.586525,102.84690305881219,400,0.08046875,103,1.0,1164.205325,1,malicious
0.40458125,13429.248574803712,0.5806,103.28526274220144,400,0.08138125,98,1.0,1195.2069,1,malicious
0.40373125,13485.130300293595,0.568325,102.48294036028003,400,0.07873125,84,1.0,1175.20445,1,malicious
0.39445,13491.2287928775,0.5776375,100.89739210003131,400,0.072025,83,1.0,986.81745,1,malicious
0.38078125,13151.845558523088,0.5777375,103.07690333449993,400,0.07965,108,1.0,1134.78385,1,malicious
0.3886875,13233.0466540775,0.5725875,103.85252051152875,400,0.08151875,120,1.0,1135.8279125,1,malicious
0.374225,13042.776310982777,0.540525,103.5760026861614,400,0.0800875,121,1.0,1123.827275,1,malicious
0.3671375,12871.896024912146,0.55345,104.48994889665153,400,0.083025,129,1.0,1206.682425,1,malicious
0.362475,13056.833027548086,0.5840625,100.602653406101,400,0.06968125,92,1.0,960.419275,1,malicious
0.40351875,13472.849113510001,0.556175,102.54312554158541,400,0.0793625,92,1.0,1151.6247625,1,malicious
0.3926625,13313.331005443595,0.5521,103.18605509888965,400,0.07971875,92,1.0,1159.2542875,1,malicious
0.392375,13305.085124937497,0.582775,102.9723753746983,400,0.0802625,104,1.0,1165.3483375,1,malicious
0.3756375,13255.489372096526,0.5976375,100.25143839132605,400,0.07015,88,1.0,965.075075,1,malicious
0.38686875,13155.087096734023,0.5897625,104.10651244463207,400,0.0834375,112,1.0,1222.546375,1,malicious
0.38879375,13237.960153827771,0.558975,103.74662340798866,400,0.0812,104,1.0,1178.588575,1,malicious
0.3833375,13147.944759359376,0.60245,104.27226650496658,400,0.08225625,113,1.0,1207.770025,1,malicious
0.40036875,13393.804338389647,0.579825,102.84007316773437,400,0.0805125,98,1.0,1155.40215,1,malicious
0.39619375,13356.173214660588,0.5606375,103.12546410731001,400,0.08106875,105,1.0,1168.533725,1,malicious
0.38819375,13233.977573792345,0.559425,103.69187037236513,400,0.0813625,119,1.0,1149.5261875,1,malicious
0.3869,13243.292382938716,0.5578625,103.0061926005354,400,0.07988125,109,1.0,1138.0380875,1,malicious
0.383575,13204.181807750007,0.567925,103.28018902367282,400,0.07993125,106,1.0,1182.669725,1,malicious
0.38085625,13137.865956035586,0.5879,103.63964774036091,400,0.08013125,111,1.0,1104.7322625,1,malicious
0.40111875,13425.847641297498,0.5760125,102.91441099148162,400,0.08015625,97,1.0,1171.6078875,1,malicious
0.38900625,13285.054108689024,0.5631625,102.95538561194766,400,0.07905,104,1.0,1129.5677625,1,malicious
0.395225,13364.401085123089,0.5873,102.80720925681416,400,0.07903125,97,1.0,1131.6486875,1,malicious
0.3821125,13123.996036828088,0.56975,104.09207508212512,400,0.0818,112,1.0,1171.59795,1,malicious
0.40074375,13301.019150237344,0.572475,104.10004684641699,400,0.0843875,102,1.0,1196.61005,1,malicious
0.38108125,13306.155162893589,0.577825,100.67185080191992,400,0.07160625,92,1.0,981.6486875,1,malicious
0.38355,13164.959189118592,0.5933375,103.22175983430044,400,0.08080625,112,1.0,1166.6827375,1,malicious
0.40951875,13543.872834159996,0.5780875,102.6741355933967,400,0.07951875,86,1.0,1159.5709,1,malicious
0.387225,13225.452346186095,0.55375,103.68594648358813,400,0.08124375,107,1.0,1175.1123875,1,malicious
0.3741875,13198.767400906094,0.6085125,101.58066079561306,400,0.07258125,87,1.0,1026.376675,1,malicious
0.39545625,13304.539442548397,0.568825,103.870904838012,400,0.0822875,108,1.0,1203.687775,1,malicious
0.37689375,13085.4823545775,0.557275,103.92424253929799,400,0.08001875,115,1.0,1126.4148625,1,malicious
0.37034375,12961.878202024374,0.5612,103.47824428086018,400,0.08039375,126,1.0,1123.3032375,1,malicious
0.3962625,13304.994162443398,0.5543375,103.26635508419403,400,0.08186875,99,1.0,1180.3525125,1,malicious
0.4010375,13448.823366092345,0.584875,102.81319586930466,400,0.0787625,96,1.0,1124.203875,1,malicious
0.38969375,13253.48510145465,0.5629625,103.54642279030557,400,0.08058125,99,1.0,1152.7902375,1,malicious
0.39443125,13298.198583569334,0.563375,103.74770774276173,400,0.08188125,105,1.0,1193.94035,1,malicious
0.382875,13156.991470562341,0.560975,103.46349951455632,400,0.08106875,127,1.0,1137.6881375,1,malicious
0.38983125,13259.778541795902,0.5448,103.55482294262643,400,0.08115625,113,1.0,1137.9320375,1,malicious
0.3836,13204.934526569374,0.5394,103.81478364230875,400,0.08030625,112,1.0,1136.8168625,1,malicious
0.3925125,13300.462259386093,0.5656125,102.83831298705934,400,0.0803375,101,1.0,1192.7987875,1,malicious
0.3822375,13322.502967228087,0.5924875,101.24046313502797,400,0.072175,91,1.0,1030.2840375,1,malicious
0.39080625,13252.243946616834,0.5849,103.55795969586288,400,0.08155,107,1.0,1178.51465,1,malicious
0.3865375,13248.991288067344,0.5634,102.95352236626134,400,0.0792625,110,1.0,1145.7102375,1,malicious
0.39195,13337.854455371093,0.5587,102.64600975371316,400,0.07905,100,1.0,1152.3681125,1,malicious
0.39103125,13266.301668920898,0.5484625,103.64197705552272,400,0.08121875,109,1.0,1181.0130625,1,malicious
0.39110625,13328.619668715275,0.558925,103.02594220879043,400,0.0789,110,1.0,1153.2173625,1,malicious
0.3909625,13306.354931777503,0.5813125,102.96439223060244,400,0.079475,95,1.0,1177.921725,1,malicious
0.376325,13031.744152093397,0.5665,104.1264268088316,400,0.081375,110,1.0,1156.718375,1,malicious
0.38904375,13219.871454717771,0.554175,103.80201848494973,400,0.08254375,121,1.0,1181.6039625,1,malicious
0.39514375,13327.228064131838,0.5779625,103.45557330029928,400,0.08135,106,1.0,1205.44535,1,malicious
0.3915125,13351.024367089842,0.5776375,102.0494755209996,400,0.0786,102,1.0,1170.48445,1,malicious
0.3942375,13348.043505121095,0.591275,103.2085657962305,400,0.079475,93,1.0,1168.7795,1,malicious
0.412375,13461.065646006837,0.565925,103.43471444161953,400,0.0833375,95,1.0,1201.3914125,1,malicious
0.38784375,13267.979212994373,0.5675,103.21633614117377,400,0.0797125,100,1.0,1185.3382125,1,malicious
0.38191875,13117.98879042871,0.5608125,104.26053476867158,400,0.0819,118,1.0,1150.7699375,1,malicious
0.38714375,13220.70511788746,0.543925,103.4103226181973,400,0.08115,110,1.0,1165.7332125,1,malicious
0.39504375,13341.145317881834,0.5739125,103.22948938038188,400,0.07983125,107,1.0,1137.296875,1,malicious
0.39761875,13363.434076584337,0.5886625,103.3454219584056,400,0.0804,112,1.0,1158.6592,1,malicious
0.3916375,13287.847199234373,0.5793875,103.66376741172316,400,0.08149375,104,1.0,1182.6702375,1,malicious
0.39380625,13352.019980056213,0.56505,103.30635604437487,400,0.07970625,88,1.0,1199.04515,1,malicious
0.39655,13498.333733155274,0.6055875,101.61186613912255,400,0.07348125,86,1.0,1024.967875,1,malicious
0.38781875,13192.678658854844,0.5931875,104.00193329818121,400,0.08245,114,1.0,1199.7072,1,malicious
0.3979625,13348.507433582778,0.541025,103.24628537753792,400,0.08116875,100,1.0,1145.63325,1,malicious
